File is used to store test data from the program
The data is Lines Drawn Per CPU-CLock for: 
OpenGL	DDA	Bresenham's
1.#INF	1.#INF	1.#INF
1.#INF	1.#INF	1.#INF
1.#INF	1.#INF	1.#INF
1.#INF	1.#INF	1.#INF
1.#INF	1.#INF	1.#INF
1.#INF	1.#INF	1.#INF
48.5238	15.4394	169.833
48.5714	15.4545	170
48.619	15.2388	170.167
48.6667	15.2537	170.333
48.7143	15.2687	170.5
48.7619	15.2836	170.667
48.8095	15.2985	170.833
48.8571	15.3134	171
48.9048	15.3284	171.167
48.9524	15.3433	171.333
49	15.1324	171.5
49.0476	14.9275	171.667
49.0952	14.942	171.833
49.1429	14.7429	172
49.1905	14.7571	172.167
49.2381	14.7714	172.333
49.2857	14.5775	172.5
49.3333	14.5915	172.667
49.381	14.6056	172.833
49.4286	14.6197	173
49.4762	14.6338	173.167
49.5238	14.6479	173.333
49.5714	14.662	173.5
49.619	14.6761	173.667
49.6667	14.6901	173.833
49.7143	14.7042	174
49.7619	14.7183	174.167
49.8095	14.7324	174.333
49.8571	14.7465	174.5
49.9048	14.7606	174.667
49.9524	14.7746	174.833
50	14.7887	175
50.0476	14.8028	175.167
50.0952	14.8169	175.333
50.1429	14.831	175.5
50.1905	14.8451	175.667
50.2381	14.8592	175.833
50.2857	14.8732	176
50.3333	14.6806	176.167
50.381	14.6944	176.333
50.4286	14.7083	176.5
50.4762	14.7222	176.667
50.5238	14.7361	176.833
50.5714	14.75	177
50.619	14.7639	177.167
50.6667	14.7778	177.333
50.7143	14.7917	177.5
50.7619	14.8056	177.667
50.8095	14.6164	177.833
50.8571	14.6301	178
50.9048	14.4459	178.167
50.9524	14.4595	178.333
51	14.28	178.5
51.0476	14.2933	178.667
51.0952	14.3067	178.833
51.1429	14.32	179
51.1905	14.3333	179.167
51.2381	14.3467	179.333
51.2857	14.36	179.5
51.3333	14.3733	179.667
51.381	14.3867	179.833
51.4286	14.2105	180
51.4762	14.2237	180.167
51.5238	14.2368	180.333
49.2273	14.25	180.5
47.1304	14.2632	180.667
47.1739	14.0909	180.833
47.2174	14.1039	181
47.2609	14.1169	181.167
47.3043	14.1299	181.333
47.3478	14.1429	181.5
47.3913	14.1558	181.667
47.4348	14.1688	181.833
47.4783	14.1818	182
47.5217	14.1948	182.167
47.5652	14.2078	182.333
47.6087	14.2208	182.5
47.6522	14.2338	182.667
47.6957	14.2468	182.833
47.7391	14.2597	183
47.7826	14.2727	183.167
47.8261	14.2857	183.333
47.8696	14.1154	183.5
47.913	14.1282	183.667
47.9565	14.141	183.833
48	14.1538	184
48.0435	14.1667	184.167
48.087	14.1795	184.333
48.1304	14.1923	184.5
48.1739	14.2051	184.667
48.2174	14.2179	184.833
48.2609	14.2308	185
48.3043	14.2436	185.167
48.3478	14.2564	185.333
48.3913	14.2692	185.5
48.4348	14.2821	185.667
48.4783	14.2949	185.833
48.5217	14.3077	186
48.5652	14.3205	186.167
48.6087	14.3333	186.333
48.6522	14.3462	186.5
48.6957	14.359	186.667
48.7391	14.3718	186.833
48.7826	14.3846	187
48.8261	14.2152	187.167
48.8696	14.2278	187.333
48.913	14.2405	187.5
48.9565	14.2532	187.667
49	14.2658	187.833
49.0435	14.2785	188
49.087	14.2911	188.167
49.1304	14.3038	188.333
49.1739	14.3165	188.5
49.2174	14.3291	188.667
49.2609	14.3418	188.833
49.3043	14.3544	189
49.3478	14.3671	189.167
49.3913	14.3797	189.333
49.4348	14.3924	189.5
49.4783	14.4051	189.667
49.5217	14.4177	189.833
49.5652	14.4304	190
49.6087	14.2625	190.167
49.6522	14.275	190.333
49.6957	14.2875	190.5
49.7391	14.3	190.667
49.7826	14.3125	190.833
49.8261	14.325	191
49.8696	14.3375	191.167
49.913	14.35	191.333
49.9565	14.3625	191.5
50	14.375	191.667
50.0435	14.3875	191.833
50.087	14.4	164.571
50.1304	14.4125	164.714
50.1739	14.425	164.857
50.2174	14.4375	165
50.2609	14.45	165.143
50.3043	14.4625	165.286
50.3478	14.475	165.429
50.3913	14.3086	165.571
50.4348	14.321	165.714
50.4783	14.3333	165.857
50.5217	14.3457	166
50.5652	14.358	166.143
50.6087	14.3704	166.286
50.6522	14.3827	166.429
50.6957	14.3951	166.571
50.7391	14.4074	166.714
50.7826	14.4198	166.857
50.8261	14.2561	167
50.8696	14.2683	167.143
50.913	14.2805	167.286
50.9565	14.1205	167.429
51	14.1325	167.571
51.0435	14.1446	167.714
51.087	14.1566	167.857
51.1304	14.1687	168
51.1739	14.0119	168.143
51.2174	14.0238	168.286
51.2609	14.0357	168.429
51.3043	14.0476	168.571
51.3478	14.0595	168.714
51.3913	14.0714	168.857
49.2917	14.0833	169
49.3333	13.9294	169.143
49.375	13.9412	169.286
49.4167	13.9529	169.429
49.4583	13.9647	169.571
49.5	13.9765	169.714
49.5417	13.9882	169.857
49.5833	14	170
49.625	14.0118	170.143
49.6667	14.0235	170.286
49.7083	14.0353	170.429
49.75	14.0471	170.571
49.7917	14.0588	170.714
49.8333	14.0706	170.857
49.875	14.0824	171
49.9167	14.0941	171.143
49.9583	14.1059	171.286
50	14.1176	171.429
50.0417	13.9651	171.571
50.0833	13.9767	171.714
50.125	13.9884	171.857
50.1667	14	172
50.2083	14.0116	172.143
50.25	14.0233	172.286
50.2917	14.0349	172.429
50.3333	14.0465	172.571
50.375	14.0581	172.714
50.4167	14.0698	172.857
50.4583	14.0814	173
50.5	14.093	173.143
50.5417	13.9425	173.286
50.5833	13.954	173.429
50.625	13.9655	173.571
50.6667	13.977	173.714
48.68	13.9885	173.857
48.72	14	174
48.76	14.0115	174.143
48.8	14.023	174.286
48.84	14.0345	174.429
48.88	13.8864	174.571
48.92	13.7416	174.714
48.96	13.7528	174.857
49	13.764	175
49.04	13.6222	175.143
49.08	13.6333	175.286
49.12	13.6444	175.429
49.16	13.6556	175.571
49.2	13.6667	175.714
49.24	13.6778	175.857
49.28	13.6889	176
49.32	13.7	176.143
49.36	13.7111	176.286
49.4	13.7222	176.429
49.44	13.7333	176.571
49.48	13.7444	176.714
49.52	13.7556	176.857
49.56	13.7667	177
49.6	13.7778	177.143
49.64	13.7889	177.286
47.7692	13.8	177.429
47.8077	13.8111	177.571
47.8462	13.8222	177.714
47.8846	13.8333	177.857
47.9231	13.8444	178
47.9615	13.8556	178.143
48	13.7143	178.286
48.0385	13.7253	178.429
48.0769	13.7363	178.571
48.1154	13.7473	178.714
48.1538	13.7582	178.857
46.4074	13.7692	179
46.4444	13.7802	179.143
46.4815	13.7912	156.875
46.5185	13.8022	157
46.5556	13.8132	157.125
46.5926	13.8242	157.25
46.6296	13.8352	157.375
46.6667	13.8462	157.5
46.7037	13.8571	157.625
46.7407	13.8681	157.75
46.7778	13.8791	157.875
46.8148	13.8901	158
46.8519	13.9011	158.125
46.8889	13.9121	158.25
46.9259	13.9231	158.375
46.963	13.9341	158.5
47	13.9451	158.625
47.037	13.956	158.75
47.0741	13.967	158.875
47.1111	13.978	159
47.1481	13.989	159.125
47.1852	14	159.25
47.2222	14.011	159.375
47.2593	14.022	159.5
47.2963	14.033	159.625
47.3333	14.044	159.75
47.3704	14.0549	159.875
47.4074	14.0659	160
47.4444	14.0769	160.125
47.4815	14.0879	160.25
47.5185	14.0989	160.375
47.5556	14.1099	160.5
47.5926	14.1209	160.625
47.6296	14.1319	160.75
47.6667	14.1429	160.875
47.7037	14.1538	161
47.7407	14.1648	161.125
47.7778	14.1758	161.25
47.8148	14.0326	161.375
47.8519	14.0435	143.556
47.8889	14.0543	143.667
47.9259	14.0652	143.778
47.963	14.0761	143.889
48	14.087	144
48.037	14.0978	144.111
48.0741	14.1087	144.222
48.1111	14.1196	144.333
48.1481	13.9785	144.444
48.1852	13.9892	144.556
48.2222	14	144.667
48.2593	14.0108	144.778
48.2963	14.0215	144.889
48.3333	14.0323	145
48.3704	14.043	145.111
48.4074	14.0538	145.222
48.4444	14.0645	145.333
48.4815	14.0753	145.444
48.5185	14.086	145.556
48.5556	14.0968	145.667
48.5926	14.1075	145.778
48.6296	14.1183	131.3
48.6667	14.129	131.4
48.7037	14.1398	131.5
48.7407	14.1505	131.6
48.7778	14.1613	131.7
48.8148	14.172	131.8
48.8519	14.1828	131.9
48.8889	14.1935	132
48.9259	14.2043	132.1
48.963	14.2151	132.2
49	14.2258	132.3
49.037	14.2366	132.4
49.0741	14.2473	132.5
49.1111	14.2581	132.6
49.1481	14.2688	132.7
49.1852	14.2796	132.8
49.2222	14.2903	132.9
49.2593	14.3011	133
49.2963	14.3118	133.1
49.3333	14.3226	133.2
49.3704	14.3333	133.3
49.4074	14.1915	133.4
49.4444	14.2021	133.5
49.4815	14.0632	133.6
49.5185	14.0737	133.7
49.5556	14.0842	133.8
49.5926	14.0947	133.9
49.6296	14.1053	134
49.6667	14.1158	134.1
49.7037	14.1263	134.2
49.7407	14.1368	134.3
49.7778	14.1474	134.4
49.8148	14.1579	134.5
49.8519	14.1684	134.6
49.8889	14.1789	134.7
49.9259	14.1895	134.8
49.963	14.2	134.9
50	14.2105	135
50.037	14.2211	135.1
50.0741	14.2316	135.2
50.1111	14.2421	135.3
50.1481	14.1042	135.4
50.1852	14.1146	135.5
50.2222	14.125	135.6
50.2593	14.1354	135.7
50.2963	14.1458	135.8
50.3333	14.1563	135.9
50.3704	14.1667	136
50.4074	14.1771	136.1
50.4444	14.1875	136.2
50.4815	14.1979	136.3
50.5185	14.2083	136.4
50.5556	14.0722	136.5
50.5926	14.0825	136.6
50.6296	14.0928	136.7
50.6667	14.1031	136.8
50.7037	14.1134	136.9
50.7407	14.1237	137
50.7778	13.9898	137.1
50.8148	14	137.2
50.8519	14.0102	137.3
50.8889	14.0204	137.4
50.9259	14.0306	137.5
50.963	13.899	137.6
51	13.9091	137.7
51.037	13.9192	137.8
51.0741	13.9293	137.9
51.1111	13.8	138
51.1481	13.81	138.1
51.1852	13.82	138.2
51.2222	13.83	138.3
51.2593	13.84	138.4
51.2963	13.85	138.5
51.3333	13.86	138.6
51.3704	13.87	138.7
51.4074	13.7426	138.8
49.6071	13.7525	138.9
49.6429	13.7624	139
49.6786	13.7723	139.1
49.7143	13.7822	139.2
49.75	13.7921	139.3
49.7857	13.802	139.4
49.8214	13.8119	139.5
49.8571	13.8218	139.6
49.8929	13.8317	139.7
49.9286	13.8416	139.8
49.9643	13.8515	139.9
50	13.8614	140
50.0357	13.8713	140.1
50.0714	13.8812	140.2
50.1071	13.8911	140.3
50.1429	13.901	140.4
50.1786	13.7745	140.5
50.2143	13.7843	140.6
50.25	13.7941	140.7
50.2857	13.8039	140.8
50.3214	13.8137	140.9
50.3571	13.8235	141
50.3929	13.8333	141.1
50.4286	13.8431	141.2
50.4643	13.8529	141.3
50.5	13.8627	141.4
50.5357	13.8725	141.5
50.5714	13.8824	141.6
50.6071	13.8922	141.7
50.6429	13.902	141.8
50.6786	13.9118	141.9
50.7143	13.9216	142
50.75	13.9314	142.1
50.7857	13.9412	142.2
50.8214	13.951	142.3
50.8571	13.9608	142.4
50.8929	13.9706	142.5
49.1724	13.9804	142.6
49.2069	13.9902	142.7
49.2414	14	142.8
49.2759	13.8738	142.9
49.3103	13.8835	143
49.3448	13.8932	143.1
49.3793	13.9029	143.2
49.4138	13.9126	143.3
49.4483	13.9223	143.4
49.4828	13.932	143.5
47.8667	13.9417	143.6
47.9	13.9515	143.7
47.9333	13.9612	143.8
47.9667	13.9709	143.9
48	13.9806	144
48.0333	13.9903	144.1
48.0667	14	144.2
46.5484	14.0097	144.3
46.5806	14.0194	144.4
46.6129	14.0291	144.5
46.6452	14.0388	144.6
46.6774	14.0485	144.7
46.7097	14.0583	144.8
46.7419	13.9327	144.9
46.7742	13.9423	145
46.8065	13.9519	145.1
46.8387	13.9615	145.2
46.871	13.8381	145.3
46.9032	13.8476	145.4
46.9355	13.8571	145.5
46.9677	13.8667	145.6
47	13.8762	145.7
47.0323	13.8857	145.8
47.0645	13.7642	145.9
47.0968	13.7736	146
47.129	13.783	146.1
47.1613	13.6636	146.2
47.1935	13.6729	146.3
47.2258	13.6822	146.4
47.2581	13.6916	146.5
47.2903	13.7009	146.6
45.8438	13.7103	146.7
45.875	13.7196	146.8
45.9063	13.729	146.9
45.9375	13.7383	147
45.9688	13.7477	147.1
46	13.757	147.2
46.0313	13.7664	147.3
46.0625	13.7757	147.4
46.0938	13.785	147.5
46.125	13.7944	147.6
46.1563	13.8037	147.7
46.1875	13.8131	147.8
46.2188	13.8224	147.9
46.25	13.8318	148
46.2813	13.8411	148.1
46.3125	13.8505	148.2
46.3438	13.8598	148.3
46.375	13.8692	148.4
46.4063	13.8785	148.5
45.0303	13.8879	148.6
45.0606	13.7685	148.7
45.0909	13.7778	148.8
45.1212	13.787	148.9
45.1515	13.7963	149
45.1818	13.8056	149.1
45.2121	13.8148	149.2
45.2424	13.8241	149.3
45.2727	13.8333	149.4
42.7143	13.8426	149.5
41.5556	13.8519	149.6
41.5833	13.8611	149.7
41.6111	13.8704	149.8
41.6389	13.8796	149.9
41.6667	13.8889	150
41.6944	13.8981	150.1
41.7222	13.9074	150.2
41.75	13.9167	150.3
41.7778	13.9259	150.4
41.8056	13.9352	150.5
41.8333	13.9444	150.6
41.8611	13.9537	150.7
41.8889	13.963	150.8
41.9167	13.9722	150.9
41.9444	13.9815	151
41.9722	13.9907	151.1
42	14	151.2
42.0278	14.0093	151.3
42.0556	14.0185	151.4
42.0833	14.0278	151.5
42.1111	14.037	151.6
42.1389	14.0463	151.7
42.1667	14.0556	151.8
42.1944	14.0648	151.9
42.2222	14.0741	152
42.25	13.9541	152.1
42.2778	13.9633	152.2
42.3056	13.9725	152.3
42.3333	13.9817	152.4
42.3611	13.9908	152.5
42.3889	14	152.6
42.4167	13.8818	152.7
42.4444	13.8909	152.8
42.4722	13.9	152.9
42.5	13.9091	153
42.5278	13.9182	153.1
42.5556	13.9273	153.2
42.5833	13.9364	153.3
42.6111	13.9455	153.4
42.6389	13.9545	153.5
42.6667	13.9636	153.6
42.6944	13.8468	153.7
42.7222	13.8559	153.8
42.75	13.8649	153.9
42.7778	13.8739	154
42.8056	13.8829	154.1
42.8333	13.8919	154.2
42.8611	13.9009	154.3
42.8889	13.9099	154.4
42.9167	13.9189	154.5
42.9444	13.9279	154.6
42.9722	13.9369	154.7
43	13.9459	154.8
43.0278	13.955	154.9
43.0556	13.964	155
43.0833	13.973	155.1
43.1111	13.982	155.2
43.1389	13.991	155.3
43.1667	14	155.4
43.1944	13.8839	155.5
43.2222	13.8929	155.6
43.25	13.9018	155.7
43.2778	13.9107	155.8
43.3056	13.9196	155.9
43.3333	13.9286	156
43.3611	13.9375	156.1
43.3889	13.9464	156.2
43.4167	13.9554	156.3
43.4444	13.9643	156.4
42.2973	13.9732	156.5
42.3243	13.9821	156.6
42.3514	13.9911	156.7
42.3784	14	156.8
42.4054	14.0089	156.9
42.4324	13.8938	157
42.4595	13.9027	157.1
42.4865	13.9115	157.2
42.5135	13.9204	157.3
42.5405	13.9292	157.4
42.5676	13.9381	157.5
42.5946	13.9469	157.6
42.6216	13.9558	157.7
42.6486	13.9646	157.8
42.6757	13.9735	157.9
42.7027	13.9823	158
42.7297	13.8684	158.1
42.7568	13.8772	158.2
42.7838	13.886	158.3
42.8108	13.8947	158.4
42.8378	13.9035	158.5
41.7368	13.9123	158.6
41.7632	13.9211	158.7
41.7895	13.9298	158.8
41.8158	13.9386	158.9
41.8421	13.9474	159
41.8684	13.9561	159.1
41.8947	13.9649	159.2
41.9211	13.9737	159.3
41.9474	13.9825	159.4
41.9737	13.8696	159.5
42	13.8783	159.6
42.0263	13.7672	159.7
42.0526	13.7759	159.8
42.0789	13.6667	159.9
42.1053	13.6752	160
42.1316	13.6838	160.1
42.1579	13.6923	160.2
42.1842	13.7009	160.3
42.2105	13.7094	160.4
42.2368	13.7179	160.5
42.2632	13.7265	160.6
42.2895	13.735	160.7
42.3158	13.7436	160.8
42.3421	13.7521	146.273
42.3684	13.7607	146.364
42.3947	13.7692	146.455
42.4211	13.7778	146.545
42.4474	13.7863	146.636
42.4737	13.7949	146.727
42.5	13.8034	146.818
42.5263	13.812	146.909
42.5526	13.7034	147
42.5789	13.7119	147.091
42.6053	13.7203	147.182
42.6316	13.7288	147.273
42.6579	13.7373	147.364
42.6842	13.7458	147.455
42.7105	13.7542	147.545
42.7368	13.7627	147.636
42.7632	13.7712	147.727
42.7895	13.7797	147.818
42.8158	13.6723	147.909
42.8421	13.6807	148
42.8684	13.6891	148.091
42.8947	13.6975	148.182
42.9211	13.7059	148.273
42.9474	13.7143	148.364
42.9737	13.7227	148.455
43	13.6167	148.545
43.0263	13.625	148.636
43.0526	13.6333	148.727
43.0789	13.6417	148.818
43.1053	13.65	148.909
43.1316	13.6583	149
43.1579	13.6667	149.091
43.1842	13.675	149.182
43.2105	13.6833	149.273
43.2368	13.6917	149.364
43.2632	13.7	149.455
43.2895	13.7083	149.545
43.3158	13.7167	149.636
43.3421	13.725	149.727
43.3684	13.7333	149.818
43.3947	13.7417	149.909
43.4211	13.75	150
43.4474	13.7583	150.091
43.4737	13.7667	150.182
43.5	13.775	150.273
43.5263	13.7833	150.364
43.5526	13.7917	150.455
43.5789	13.686	150.545
43.6053	13.6942	150.636
43.6316	13.7025	150.727
43.6579	13.7107	150.818
43.6842	13.719	150.909
43.7105	13.7273	151
43.7368	13.7355	151.091
43.7632	13.7438	151.182
43.7895	13.7521	151.273
43.8158	13.7603	151.364
43.8421	13.7686	151.455
43.8684	13.7769	151.545
43.8947	13.7851	151.636
43.9211	13.7934	151.727
43.9474	13.6885	151.818
43.9737	13.6967	151.909
44	13.7049	152
44.0263	13.7131	152.091
44.0526	13.7213	152.182
44.0789	13.7295	152.273
44.1053	13.7377	152.364
44.1316	13.7459	152.455
44.1579	13.7541	152.545
44.1842	13.7623	152.636
44.2105	13.7705	152.727
44.2368	13.7787	152.818
44.2632	13.7869	152.909
44.2895	13.7951	153
44.3158	13.8033	153.091
44.3421	13.8115	153.182
44.3684	13.8197	153.273
44.3947	13.8279	153.364
44.4211	13.8361	153.455
44.4474	13.8443	153.545
44.4737	13.8525	153.636
44.5	13.8607	153.727
44.5263	13.8689	153.818
44.5526	13.877	153.909
44.5789	13.8852	154
44.6053	13.8934	154.091
44.6316	13.9016	154.182
44.6579	13.9098	154.273
44.6842	13.918	154.364
44.7105	13.9262	154.455
44.7368	13.9344	154.545
44.7632	13.9426	154.636
44.7895	13.8374	154.727
44.8158	13.8455	154.818
44.8421	13.8537	154.909
44.8684	13.8618	155
44.8947	13.8699	155.091
44.9211	13.878	155.182
44.9474	13.8862	155.273
44.9737	13.8943	155.364
45	13.9024	155.455
45.0263	13.9106	155.545
45.0526	13.9187	155.636
45.0789	13.9268	155.727
45.1053	13.935	155.818
45.1316	13.9431	155.909
45.1579	13.8387	156
45.1842	13.8468	156.091
45.2105	13.8548	156.182
45.2368	13.8629	156.273
45.2632	13.871	156.364
45.2895	13.879	156.455
45.3158	13.8871	156.545
45.3421	13.8952	156.636
45.3684	13.9032	156.727
45.3947	13.9113	156.818
45.4211	13.9194	156.909
45.4474	13.9274	157
45.4737	13.9355	157.091
45.5	13.9435	157.182
45.5263	13.9516	157.273
45.5526	13.9597	157.364
45.5789	13.9677	157.455
45.6053	13.9758	157.545
45.6316	13.9839	157.636
45.6579	13.9919	157.727
45.6842	14	157.818
45.7105	14.0081	157.909
45.7368	14.0161	158
45.7632	14.0242	158.091
45.7895	14.0323	158.182
45.8158	14.0403	158.273
45.8421	14.0484	158.364
45.8684	14.0565	158.455
45.8947	14.0645	158.545
45.9211	14.0726	158.636
45.9474	14.0806	158.727
45.9737	14.0887	158.818
46	14.0968	158.909
46.0263	14.1048	159
46.0526	14.1129	159.091
46.0789	14.121	159.182
46.1053	14.129	159.273
46.1316	14.1371	159.364
46.1579	14.1452	159.455
46.1842	14.1532	159.545
46.2105	14.1613	159.636
46.2368	14.1694	159.727
46.2632	14.1774	159.818
46.2895	14.072	159.909
46.3158	14.08	160
45.1538	14.088	160.091
45.1795	14.096	160.182
45.2051	14.104	160.273
45.2308	14.112	160.364
45.2564	14.12	160.455
45.2821	14.128	160.545
45.3077	14.136	160.636
45.3333	14.144	160.727
45.359	14.152	160.818
45.3846	14.16	160.909
45.4103	14.168	161
45.4359	14.176	161.091
45.4615	14.184	161.182
45.4872	14.192	161.273
45.5128	14.2	161.364
45.5385	14.208	161.455
45.5641	14.216	161.545
45.5897	14.224	161.636
45.6154	14.232	161.727
45.641	14.24	161.818
45.6667	14.248	161.909
45.6923	14.256	162
45.7179	14.264	162.091
45.7436	14.272	162.182
45.7692	14.28	162.273
45.7949	14.288	162.364
45.8205	14.296	162.455
45.8462	14.304	162.545
45.8718	14.312	162.636
45.8974	14.32	162.727
45.9231	14.2143	162.818
45.9487	14.2222	162.909
45.9744	14.2302	163
46	14.2381	163.091
46.0256	14.246	163.182
46.0513	14.254	163.273
46.0769	14.2619	163.364
46.1026	14.2698	163.455
46.1282	14.2778	163.545
46.1538	14.2857	163.636
46.1795	14.2937	163.727
46.2051	14.3016	163.818
46.2308	14.3095	163.909
45.1	14.3175	164
45.125	14.3254	164.091
45.15	14.3333	164.182
45.175	14.3413	164.273
45.2	14.3492	164.364
45.225	14.3571	164.455
45.25	14.3651	164.545
45.275	14.373	164.636
45.3	14.381	164.727
45.325	14.3889	164.818
45.35	14.3968	164.909
45.375	14.4048	165
45.4	14.4127	165.091
45.425	14.4206	165.182
45.45	14.4286	165.273
45.475	14.4365	165.364
45.5	14.4444	165.455
45.525	14.4524	165.545
45.55	14.3465	165.636
45.575	14.3543	165.727
45.6	14.3622	165.818
45.625	14.3701	165.909
45.65	14.378	166
45.675	14.2734	166.091
45.7	14.2813	166.182
45.725	14.2891	166.273
45.75	14.2969	166.364
45.775	14.3047	166.455
45.8	14.3125	166.545
45.825	14.3203	166.636
45.85	14.3281	166.727
45.875	14.3359	166.818
45.9	14.3438	166.909
45.925	14.3516	167
45.95	14.3594	167.091
45.975	14.3672	167.182
46	14.375	167.273
46.025	14.3828	167.364
46.05	14.2791	167.455
46.075	14.2868	167.545
46.1	14.2946	167.636
46.125	14.3023	167.727
46.15	14.3101	167.818
46.175	14.3178	167.909
46.2	14.3256	168
46.225	14.3333	168.091
46.25	14.3411	168.182
46.275	14.3488	168.273
46.3	14.3566	168.364
46.325	14.3643	168.455
45.2195	14.3721	168.545
45.2439	14.3798	168.636
45.2683	14.3876	168.727
45.2927	14.3953	168.818
45.3171	14.4031	168.909
45.3415	14.4109	169
45.3659	14.4186	169.091
45.3902	14.4264	169.182
45.4146	14.4341	169.273
45.439	14.4419	169.364
45.4634	14.4496	169.455
45.4878	14.4574	169.545
45.5122	14.4651	169.636
45.5366	14.4729	169.727
45.561	14.4806	169.818
45.5854	14.4884	169.909
45.6098	14.4961	170
45.6341	14.5039	170.091
45.6585	14.5116	170.182
45.6829	14.5194	170.273
45.7073	14.5271	170.364
45.7317	14.5349	170.455
45.7561	14.5426	170.545
45.7805	14.5504	170.636
45.8049	14.5581	170.727
45.8293	14.5659	170.818
45.8537	14.5736	170.909
45.878	14.5814	171
45.9024	14.5891	171.091
45.9268	14.5969	171.182
45.9512	14.6047	171.273
45.9756	14.6124	171.364
46	14.6202	171.455
46.0244	14.6279	171.545
46.0488	14.6357	171.636
46.0732	14.6434	171.727
46.0976	14.6512	171.818
46.122	14.6589	171.909
46.1463	14.6667	172
46.1707	14.6744	172.091
46.1951	14.6822	172.182
46.2195	14.6899	172.273
46.2439	14.6977	172.364
46.2683	14.7054	172.455
46.2927	14.7132	158.167
46.3171	14.7209	158.25
46.3415	14.7287	158.333
46.3659	14.7364	158.417
46.3902	14.7442	158.5
46.4146	14.6385	158.583
46.439	14.6462	158.667
46.4634	14.6538	158.75
46.4878	14.6615	158.833
46.5122	14.6692	158.917
46.5366	14.6769	159
46.561	14.6846	159.083
46.5854	14.6923	159.167
46.6098	14.7	159.25
46.6341	14.7077	159.333
46.6585	14.7154	159.417
46.6829	14.7231	159.5
46.7073	14.7308	159.583
46.7317	14.7385	159.667
46.7561	14.7462	159.75
46.7805	14.7538	159.833
46.8049	14.7615	159.917
46.8293	14.7692	160
46.8537	14.7769	160.083
46.878	14.7846	160.167
46.9024	14.7923	160.25
46.9268	14.8	160.333
46.9512	14.8077	160.417
46.9756	14.8154	160.5
47	14.8231	160.583
47.0244	14.8308	160.667
47.0488	14.8385	160.75
47.0732	14.8462	160.833
47.0976	14.8538	160.917
47.122	14.8615	161
47.1463	14.8692	161.083
47.1707	14.8769	161.167
47.1951	14.8846	161.25
47.2195	14.8923	161.333
47.2439	14.9	161.417
47.2683	14.9077	161.5
47.2927	14.9154	161.583
47.3171	14.9231	161.667
47.3415	14.9308	161.75
47.3659	14.9385	149.385
47.3902	14.9462	149.462
47.4146	14.9538	149.538
47.439	14.9615	149.615
47.4634	14.9692	149.692
47.4878	14.9769	149.769
47.5122	14.9846	149.846
47.5366	14.9923	149.923
47.561	15	150
47.5854	15.0077	150.077
47.6098	15.0154	150.154
47.6341	15.0231	150.231
47.6585	15.0308	150.308
47.6829	15.0385	150.385
47.7073	15.0462	150.462
47.7317	15.0538	150.538
47.7561	15.0615	150.615
47.7805	15.0692	150.692
47.8049	15.0769	150.769
47.8293	15.0846	150.846
47.8537	15.0923	150.923
47.878	15.1	151
47.9024	15.1077	151.077
47.9268	15	151.154
47.9512	15.0076	151.231
47.9756	15.0153	151.308
48	15.0229	151.385
48.0244	15.0305	151.462
48.0488	15.0382	151.538
48.0732	15.0458	151.615
48.0976	15.0534	151.692
48.122	15.0611	151.769
48.1463	15.0687	151.846
48.1707	15.0763	151.923
48.1951	15.084	152
48.2195	15.0916	152.077
48.2439	15.0992	152.154
48.2683	15.1069	152.231
48.2927	15.1145	152.308
48.3171	15.1221	152.385
48.3415	15.1298	152.462
48.3659	15.1374	152.538
48.3902	15.145	152.615
48.4146	15.0379	152.692
48.439	15.0455	152.769
48.4634	15.053	152.846
48.4878	15.0606	152.923
48.5122	15.0682	153
48.5366	15.0758	153.077
48.561	15.0833	153.154
47.4286	15.0909	153.231
47.4524	15.0985	153.308
47.4762	15.1061	153.385
47.5	15	153.462
47.5238	15.0075	153.538
47.5476	15.015	153.615
47.5714	15.0226	153.692
47.5952	15.0301	153.769
47.619	15.0376	153.846
47.6429	15.0451	153.923
47.6667	15.0526	154
47.6905	15.0602	154.077
47.7143	15.0677	154.154
47.7381	15.0752	154.231
47.7619	15.0827	154.308
47.7857	15.0902	154.385
47.8095	15.0977	154.462
47.8333	15.1053	154.538
47.8571	15.1128	154.615
47.881	15.1203	154.692
47.9048	15.1278	154.769
47.9286	15.1353	154.846
47.9524	15.1429	154.923
47.9762	15.1504	155
48	15.1579	155.077
48.0238	15.1654	155.154
48.0476	15.1729	155.231
48.0714	15.1805	155.308
48.0952	15.188	155.385
48.119	15.1955	155.462
48.1429	15.203	155.538
48.1667	15.2105	155.615
48.1905	15.1045	155.692
48.2143	15.1119	155.769
48.2381	15.1194	155.846
48.2619	15.1269	155.923
48.2857	15.1343	156
48.3095	15.1418	156.077
48.3333	15.1493	156.154
48.3571	15.1567	156.231
48.381	15.1642	156.308
48.4048	15.1716	156.385
48.4286	15.1791	156.462
48.4524	15.0741	156.538
48.4762	15.0815	156.615
48.5	15.0889	156.692
48.5238	15.0963	156.769
48.5476	15.1037	156.846
48.5714	15.1111	156.923
48.5952	15.1185	157
48.619	15.1259	157.077
48.6429	15.1333	157.154
48.6667	15.1407	157.231
48.6905	15.1481	157.308
48.7143	15.0441	157.385
48.7381	15.0515	157.462
47.6279	15.0588	157.538
47.6512	15.0662	157.615
47.6744	15.0735	157.692
47.6977	15.0809	157.769
47.7209	15.0882	157.846
47.7442	15.0956	157.923
